Date,Open,High,Low,Close,Volume,ADV20,Return,Ticker,Index_Name,GICS_Sector,Event_Type,strategy_1_n_y,strategy_1_y,strategy_1_md_y,Volatility
2022-03-31,29.19439637833773,30.05596862204407,28.015926495797693,28.49127578735352,3095700,1086325.0,0.0390031501945136,PRG,S&P SmallCap 600,Financials,Corporate Action,1.0,0.0,-0.0240840941484895,0.0442082105037372
2023-06-08,27.5,28.299999237060547,26.989999771118164,27.799999237060547,6222600,1322030.0,0.0996834842550562,PRVA,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,0.0109090631658381,0.0316041158448674
2024-06-28,35.459999084472656,35.4900016784668,33.380001068115234,34.650001525878906,4436100,949940.0,0.086888407717439,PTGX,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,-0.0228425713340876,0.0467859518286628
2023-09-05,74.87600257454228,76.88999738599152,74.1110716397914,74.1498031616211,929800,629535.0,-0.0073880879172146,PZZA,S&P SmallCap 600,Consumer Discretionary,Index Review,1.0,0.0,-0.0096986936795701,0.0146456054982323
2024-07-24,37.88999938964844,39.81999969482422,37.77000045776367,38.400001525878906,2421600,1104050.0,0.0395236316580231,QDEL,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,0.0134600724319304,0.0331165665429011
2022-06-06,27.100000381469727,27.88999938964844,25.979999542236328,26.299999237060547,1356700,905455.0,0.0053516586569202,RAMP,S&P SmallCap 600,Information Technology,Index Review,1.0,0.0,-0.0295203370165337,0.0380944550585151
2022-04-05,39.130001068115234,39.75,36.5,37.72999954223633,7623100,1061800.0,0.0813986873680052,RCUS,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,-0.0357782133315525,0.0495436540607385
2023-03-06,21.956930740580898,22.679949477303,21.671529419430986,21.73812294006348,7046800,1561175.0,0.0429027209268364,RDN,S&P SmallCap 600,Financials,Index Review,1.0,0.0,-0.0099653181540995,0.0159172644935141
2024-06-10,60.6876794078492,62.630953347683786,60.54887466673895,62.62104034423828,2296300,1941440.0,0.0146184471867145,RHI,S&P SmallCap 600,Industrials,Index Review,1.0,0.0,0.031857552558502,0.0090806651388121
2024-03-27,11.600000381469728,13.220000267028809,11.56999969482422,13.100000381469728,26530800,13708450.0,0.161347579041045,RUN,S&P SmallCap 600,Industrials,Corporate Action,1.0,0.0,0.1293103405751741,0.0591021752995062
2023-12-20,46.50606432437095,47.772072512069045,45.67524550794358,46.2291259765625,1960000,405485.0,0.0639653769957546,RUSHA,S&P SmallCap 600,Industrials,Corporate Action,1.0,0.0,-0.0059548867837291,0.0198518259442583
2022-12-29,17.049999237060547,17.979999542236328,17.0,17.690000534057617,3694400,1246845.0,0.083946131424738,RXO,S&P SmallCap 600,Industrials,Corporate Action,1.0,0.0,0.0375367346413682,0.025603296369418
2022-11-29,5.650000095367432,6.0,5.570000171661377,5.78000020980835,22007600,6914295.0,0.0644567942052427,SABR,S&P SmallCap 600,Information Technology,Corporate Action,1.0,0.0,0.0230088694241807,0.0655113371154854
2023-12-28,15.119999885559082,16.399999618530273,14.899999618530272,16.079999923706055,2761600,1107770.0,0.0663129976829759,SATS,S&P SmallCap 600,Communication Services,Corporate Action,1.0,0.0,0.0634920664955729,0.0392683176583537
2023-12-04,82.4800033569336,85.70999908447266,82.0199966430664,83.5999984741211,2816900,2787000.0,0.0135789897139153,SEDG,S&P SmallCap 600,Information Technology,Index Review,1.0,0.0,0.0135789897139153,0.0341772615868643
2023-12-04,33.11389496247632,33.890617263545074,32.85826303399821,32.936920166015625,2640400,2309335.0,-0.0164415554324524,SEE,S&P SmallCap 600,Materials,Index Review,1.0,0.0,-0.0053444270648692,0.0200483890017946
2022-07-19,9.906370174913956,10.215944159007057,9.859464836035777,10.178420066833496,25623500,4529535.0,0.0839160917282599,SHO,S&P SmallCap 600,Real Estate,Corporate Action,1.0,0.0,0.027462116508472,0.0280344478038195
2022-12-05,75.59627208721547,76.8432634266306,75.30850992154566,76.33487701416016,972800,165210.0,0.0697673498600746,SJW,S&P SmallCap 600,Utilities,Index Review,1.0,0.0,0.0097703882288342,0.021516272748471
2023-03-06,30.6256108434064,31.39739124624292,30.36250487635896,30.58176040649414,2386300,1419820.0,0.017507940847445,SLG,S&P SmallCap 600,Real Estate,Index Review,1.0,0.0,-0.001431822442219,0.017162410681508
2022-12-05,29.8700008392334,30.25,29.26000022888184,29.479999542236328,1864700,998640.0,0.0040871569955778,SMTC,S&P SmallCap 600,Information Technology,Index Review,1.0,0.0,-0.0130566215614167,0.0331508229946183
2022-06-29,18.700000762939453,19.20499992370605,18.270000457763672,18.31999969482422,2922100,803675.0,0.0770134890250084,SNCY,S&P SmallCap 600,Industrials,Corporate Action,1.0,0.0,-0.0203209119043641,0.0411222411622093
2024-07-24,25.90905715619217,26.29769240531838,24.713253757943228,24.81290435791016,2976500,894675.0,0.0184047994344767,SNDR,S&P SmallCap 600,Industrials,Corporate Action,1.0,0.0,-0.0423077069796047,0.0181658564174383
2022-03-28,29.100000381469727,30.51000022888184,28.64999961853028,30.200000762939453,15369400,2591535.0,0.1413454953844468,SONO,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1.0,0.0,0.0378006998986222,0.046805318669139
2023-08-18,42.560001373291016,43.650001525878906,42.310001373291016,43.04999923706055,2590700,892780.0,0.0341099719556072,STAA,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,0.0115131073298562,0.0295501486528392
2024-06-10,44.33981862446374,45.810903113393465,43.34264332853962,43.61908721923828,2104500,594305.0,0.0658624718782727,STEP,S&P SmallCap 600,Financials,Index Review,1.0,0.0,-0.0162547215479091,0.0371975921817332
2023-03-29,20.0,20.299999237060547,19.5,19.549999237060547,8100,19550.0,-0.0225000381469726,STHO,S&P SmallCap 600,Real Estate,Corporate Action,1.0,0.0,-0.0225000381469726,0.0159099295506803
2024-08-07,12.270000457763672,12.760000228881836,12.15999984741211,12.630000114440918,3518600,727570.0,0.1440217534494461,SWI,S&P SmallCap 600,Information Technology,Corporate Action,1.0,0.0,0.0293398242254718,0.0373466253337465
2023-09-05,60.49042110300532,63.30960374373763,60.46115745453955,63.05597305297852,580600,205905.0,0.0424125291720778,SXT,S&P SmallCap 600,Materials,Index Review,1.0,0.0,0.0424125324835231,0.013712347960188
2024-06-10,100.4499969482422,108.01000213623048,99.16000366210938,105.86000061035156,3150100,780835.0,0.1324347112627668,TDW,S&P SmallCap 600,Energy,Index Review,1.0,0.0,0.0538576787105022,0.0390628230227207
2024-09-09,13.670000076293944,14.140000343322754,13.550000190734863,14.050000190734863,4546700,2197825.0,0.0415122630925206,TGNA,S&P SmallCap 600,Communication Services,Index Review,1.0,0.0,0.0277981062414112,0.0209100868191282
2024-09-09,23.239999771118164,24.5,22.81999969482422,23.75,6429900,3364710.0,0.07807531819085,TGTX,S&P SmallCap 600,Health Care,Index Review,1.0,0.0,0.0219449326120753,0.0435633553974042
2024-09-27,155.22000122070312,160.8000030517578,152.19000244140625,159.13999938964844,2758100,1057350.0,0.1008577896879463,TMDX,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,0.0252544655206616,0.0426378048787739
2023-03-06,42.68999862670898,44.84999847412109,42.52999877929688,42.66999816894531,2390200,1127225.0,0.0254745864706873,TNDM,S&P SmallCap 600,Health Care,Index Review,1.0,0.0,-0.0004685045305002,0.0372074772539221
2022-04-29,21.15999984741211,21.709999084472656,20.549999237060547,20.670000076293945,6423700,1662600.0,0.02478929093251,TPH,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1.0,0.0,-0.0231568891612299,0.030961274433613
2023-09-05,15.539999961853027,16.469999313354492,15.539999961853027,15.989999771118164,3881200,1827255.0,0.024999960263571,TRIP,S&P SmallCap 600,Communication Services,Index Review,1.0,0.0,0.0289575167548119,0.0204582854245937
2022-06-06,23.661491090239416,24.40260702786018,23.498806767569064,24.203771591186523,1474100,702450.0,0.0518459310903673,TRN,S&P SmallCap 600,Industrials,Index Review,1.0,0.0,0.0229182725162575,0.0261715622035018
2022-06-06,23.040000915527344,23.200000762939453,21.979999542236328,22.190000534057617,3152400,3107745.0,0.0022584076688165,URBN,S&P SmallCap 600,Consumer Discretionary,Index Review,1.0,0.0,-0.0368923762019856,0.0541933527952338
2024-03-28,14.972549963821924,15.278919395398653,14.952784710899852,15.160325050354004,9844700,8206615.0,0.0165672923712014,VFC,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1.0,0.0,0.0125412896925238,0.0250727772236188
2023-10-18,55.15999984741211,56.650001525878906,53.72999954223633,54.93999862670898,949900,295180.0,0.0227103011594065,VICR,S&P SmallCap 600,Industrials,Corporate Action,1.0,0.0,-0.0039884195306693,0.0220540985769462
2024-06-10,24.41866898472156,25.48034991579296,23.27760820065356,24.08131217956543,4978200,1260275.0,0.102680608258753,VIRT,S&P SmallCap 600,Financials,Index Review,1.0,0.0,-0.0138155280030705,0.0316259791610303
2022-03-30,26.39999961853028,27.479999542236328,25.600000381469727,25.90999984741211,8208500,1595525.0,0.1474756392806713,VIR,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,-0.0185605976590331,0.059590361071133
2023-02-24,16.850000381469727,17.0049991607666,16.690000534057617,16.850000381469727,7954800,1285950.0,0.0452853290466108,VRRM,S&P SmallCap 600,Information Technology,Corporate Action,1.0,0.0,0.0,0.0179917943747737
2023-03-06,33.970001220703125,36.34999847412109,33.45000076293945,35.88999938964844,1785500,553710.0,0.1005826040449593,VSAT,S&P SmallCap 600,Information Technology,Index Review,1.0,0.0,0.0565204032955748,0.050359746293811
2023-12-04,18.86856000091329,18.87846829506699,18.52171111012787,18.61090087890625,2398200,1733900.0,0.0048154043509276,VSTS,S&P SmallCap 600,Industrials,Index Review,1.0,0.0,-0.013655473549363,0.0259762821678898
2023-12-20,16.540000915527344,16.719999313354492,16.299999237060547,16.34000015258789,3743600,1857475.0,0.0055384709284855,VYX,S&P SmallCap 600,Information Technology,Corporate Action,1.0,0.0,-0.0120919438856679,0.0192887396569006
2023-03-06,33.14248219834037,33.80589757112207,33.06666123268381,33.42680358886719,1325100,410450.0,0.0238026777004691,WAFD,S&P SmallCap 600,Financials,Index Review,1.0,0.0,0.008578759696552,0.0146757647743547
2024-06-10,36.246187608824776,37.12927235908268,36.15688669109871,37.0201301574707,990300,701310.0,0.0207933712313257,WERN,S&P SmallCap 600,Industrials,Index Review,1.0,0.0,0.021352384890749,0.0146537916250339
2024-06-10,50.82970324134083,54.48676868966656,50.82970324134083,52.68567657470703,3788500,584145.0,0.1277232061678415,WHD,S&P SmallCap 600,Energy,Index Review,1.0,0.0,0.0365135583136102,0.0346276466058631
2024-09-09,8.119999885559082,8.350000381469727,7.420000076293945,7.590000152587891,14407500,10123820.0,-0.077764207198793,WOLF,S&P SmallCap 600,Information Technology,Index Review,1.0,0.0,-0.0652709039951789,0.0739210490318488
2023-11-28,42.244567221137295,43.52100380015734,42.09799171207364,42.665977478027344,1176437,295933.9,0.0345033304062287,WOR,S&P SmallCap 600,Materials,Corporate Action,1.0,0.0,0.0099754899768316,0.0176000464701057
2022-09-26,23.0,23.0,23.0,23.0,0,20.0,0.0,XPER,S&P SmallCap 600,Information Technology,Corporate Action,1.0,0.0,0.0,0.0
2023-09-05,15.148302476325052,15.926780909074918,15.047557468710115,15.51464557647705,3273700,1216410.0,0.0279126989603022,XRX,S&P SmallCap 600,Information Technology,Index Review,1.0,0.0,0.0241837724540125,0.0150956210326053
2022-06-06,30.350000381469727,32.119998931884766,30.350000381469727,31.34000015258789,1455100,813235.0,0.0474598954770402,YELP,S&P SmallCap 600,Communication Services,Index Review,1.0,0.0,0.0326194319167987,0.036685272310937
2024-09-09,30.738885012267065,31.227278220630083,30.280392226172285,30.39999961853028,4233600,1879195.0,0.0683012558527202,YOU,S&P SmallCap 600,Information Technology,Index Review,1.0,0.0,-0.0110246482135426,0.0244351035385265
2024-09-09,46.869998931884766,48.68999862670898,46.650001525878906,47.4900016784668,809400,467690.0,0.0232708863306516,ZD,S&P SmallCap 600,Communication Services,Index Review,1.0,0.0,0.0132281365630724,0.0180841164641688
2024-09-09,31.770000457763672,33.84000015258789,31.559999465942383,32.0,6101900,866285.0,0.0770784579634729,ZWS,S&P SmallCap 600,Industrials,Index Review,1.0,0.0,0.0072395196387264,0.0231363333840673
